List Price,Address,,,City,Tax ID,,,,,,,,,,Yr Built,,,,,,,,,SF Total,SF Up+Mn,SF Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O/Price,Close Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465000,8329 N NEWMAN AVE,,,Portland,R167744,,,,,,,,,,2007,,,,,,,,,1539,1539,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,473999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329900,7463 N Mohawk AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,915,915,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,329900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600000,7431 N WASHBURNE AVE,,,Portland,R219873,,,,,,,,,,1941,,,,,,,,,3120,2180,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729999,5230 N AMHERST ST,,,Portland,R673892,,,,,,,,,,2017,,,,,,,,,2398,2398,appraiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729999,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445000,9222 N FORTUNE AVE,,,Portland,R175013,,,,,,,,,,1964,,,,,,,,,912,912,tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000,451000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239900,6647 N Fessenden ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,895,895,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,8216 N EDISON ST,,,Portland,R610266,,,,,,,,,,2008,,,,,,,,,1105,1105,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,384020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615000,7435 N CHASE AVE,,,Portland,R219901,,,,,,,,,,1941,,,,,,,,,2315,1565,county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,616500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649000,8860 N CHAUTAUQUA BLVD,,,Portland,R144110,,,,,,,,,,1968,,,,,,,,,1801,1801,floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,662000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495000,7532 N DRUMMOND AVE,,,Portland,R599446,,,,,,,,,,2008,,,,,,,,,1392,1392,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050000,7240 N FESSENDEN ST,,,Portland,"R151544, R151559",,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,9300 N TYLER AVE,,,Portland,R245471,,,,,,,,,,1954,,,,,,,,,788,788,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,9104 N KIMBALL AVE,,,Portland,R174998,,,,,,,,,,1964,,,,,,,,,912,912,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,432500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834990,4841 N AMHERST ST,,,Portland,R636761,,,,,,,,,,2011,,,,,,,,,2754,1844,prof measu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899900,822000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614900,7420 N Van Houten,,,Portland,New Construction,,,,,,,,,,2023,,,,,,,,,1622,1622,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614900,614900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649900,8735 N WILLAMETTE BLVD,,,Portland,R544316,,,,,,,,,,2004,,,,,,,,,2204,2204,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589900,7051 N WELLESLEY AVE,,,Portland,R137214,,,,,,,,,,1942,,,,,,,,,2669,1590,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589900,555000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725000,6837/6839 N MACRUM AVE,,,Portland,R307591,,,,,,,,,,1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,728000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675000,7929 N SEWARD AVE,,,Portland,R672957,,,,,,,,,,2017,,,,,,,,,1956,1956,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574900,7400 N NEWELL AVE,,,Portland,R652900,,,,,,,,,,2013,,,,,,,,,1866,1521,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589000,582273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525000,7014 N RICHARDS ST,,,Portland,R151295,,,,,,,,,,2016,,,,,,,,,2136,2136,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574750,532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299900,8365 N Swenson ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,932,932,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389900,3120 N Hunt ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,924,924,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,385000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449900,6900 N ROBERTS AVE,,,Portland,R323765,,,,,,,,,,1936,,,,,,,,,2618,1618,appraisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,265000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579000,4502 N AMHERST ST,,,Portland,R307613,,,,,,,,,,1945,,,,,,,,,2396,1497,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,582000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414880,9635 N HODGE AVE,,,Portland,R137468,,,,,,,,,,1984,,,,,,,,,980,980,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414880,414880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299900,5449 N Cecelia ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,846,846,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304900,298000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375000,7817 N PORTSMOUTH AVE,,,Portland,R720673,,,,,,,,,,2024,,,,,,,,,884,884,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,384500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,9223 N BRISTOL AVE,,,Portland,R228669,,,,,,,,,,1918,,,,,,,,,2394,1551,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,626000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675000,7539 N HURST AVE,,,Portland,R263825,,,,,,,,,,1946,,,,,,,,,2289,1444,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359000,9617 N WILLAMETTE BLVD,,,Portland,R264221,,,,,,,,,,1910,,,,,,,,,864,864,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000,359000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470000,9560 N IVANHOE ST,,,Portland,R264188,,,,,,,,,,1951,,,,,,,,,1360,1360,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000,495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,6968 N COLUMBIA WAY,,,Portland,R563848,,,,,,,,,,2006,,,,,,,,,1534,1534,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244000,8833 N SYRACUSE ST,,,Portland,R603079,,,,,,,,,,1969,,,,,,,,,703,703,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244000,235000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849000,8541 N CHICAGO AVE,,,Portland,R119185,,,,,,,,,,1913,,,,,,,,,4177,2833,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895000,815000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,6245 N Olympia ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1376,1376,PLANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,446035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449000,6918 N LEONARD ST,,,Portland,R263700,,,,,,,,,,2000,,,,,,,,,1146,1146,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329900,7467 N Mohawk,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,915,915,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,329900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324900,7475 N New York AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1044,1044,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324900,329900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499900,7248 N MACRUM AVE,,,Portland,R227652,,,,,,,,,,1919,,,,,,,,,1813,834,HHFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469000,10233 N POLK AVE,,,Portland,R225860,,,,,,,,,,1926,,,,,,,,,1738,869,A Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485000,460000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,6829 N ASTOR ST,,,Portland,R151409,,,,,,,,,,2004,,,,,,,,,1328,1328,Prev List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,417000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549900,8605 N DANA AVE,,,Portland,R292508,,,,,,,,,,1948,,,,,,,,,1506,1506,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579900,549900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725000,6210 N MEARS ST,,,Portland,R151201,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,738500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329900,8619 N Hodge AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,783,783,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,329900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345000,8555 N NEWMAN AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,950,950,Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,5264 N DEPAUW ST,,,Portland,R635234,,,,,,,,,,2011,,,,,,,,,2252,2252,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,589000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379900,8539 N PRINCETON ST,,,Portland,R508608,,,,,,,,,,2002,,,,,,,,,1046,1046,Seller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,379900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409000,4526 N HUNT ST,,,Portland,R292404,,,,,,,,,,1956,,,,,,,,,1358,1358,floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424950,380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699000,7665 N FOWLER AVE,,,Portland,R266079,,,,,,,,,,1927,,,,,,,,,2276,1676,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000,696000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440000,5122 N NEWARK ST,,,Portland,R137326,,,,,,,,,,1979,,,,,,,,,1057,1057,pdx maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,6824 N SENECA ST,,,Portland,R151642,,,,,,,,,,2023,,,,,,,,,1734,1734,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524900,505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335000,7541 N LEAVITT AVE,,,Portland,R588182,,,,,,,,,,2007,,,,,,,,,1208,1208,COUNTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,328000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375000,8712 N DECATUR ST,,,Portland,R598341,,,,,,,,,,2007,,,,,,,,,1124,1124,county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,368000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399900,8937 N SMITH ST,,,Portland,R174177,,,,,,,,,,1952,,,,,,,,,909,909,TaxInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412000,399000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291500,3835 N JUNEAU ST,,,Portland,R144273,,,,,,,,,,1973,,,,,,,,,988,988,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305000,303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289900,8693 N Burrage AVE,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,791,791,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,293000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679000,6223 N YALE ST,,,Portland,R165684,,,,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679000,679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424900,6815 N POWERS ST,,,Portland,R151480,,,,,,,,,,1998,,,,,,,,,1422,1422,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424900,428500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499900,9037 N TRUMBULL AVE,,,Portland,R228633,,,,,,,,,,1943,,,,,,,,,1772,986,Previous L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,542000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465000,9302 N GILBERT AVE,,,Portland,R291721,,,,,,,,,,1968,,,,,,,,,1060,1060,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470000,465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249900,8820 N SEWARD AVE,,,Portland,R144138,,,,,,,,,,1963,,,,,,,,,1284,1284,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310000,9325 N CENTRAL ST,,,Portland,R228621,,,,,,,,,,1925,,,,,,,,,1447,933,matterport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,281020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829900,6720 N KNOWLES AVE,,,Portland,R589430,,,,,,,,,,2014,,,,,,,,,2674,1950,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869000,803700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615000,7324 N WASHBURNE AVE,,,Portland,R219927,,,,,,,,,,1927,,,,,,,,,2514,1794,pixmaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,635000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549000,5407 N PRINCETON ST,,,Portland,R248288,,,,,,,,,,1907,,,,,,,,,2440,1656,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270000,8639 N CRAWFORD ST,,,Portland,R607080,,,,,,,,,,2008,,,,,,,,,900,900,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294000,272500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550000,7907 N CLARENDON AVE,,,Portland,R248685,,,,,,,,,,1907,,,,,,,,,2344,1944,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479000,9623 N Kalmar ST,,,Portland,R111104,,,,,,,,,,1955,,,,,,,,,965,965,floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000,473000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525000,6855 N ROCHESTER ST,,,Portland,R259108,,,,,,,,,,1958,,,,,,,,,2016,1016,tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,542500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,7315 N ATLANTIC AVE,,,Portland,R124798,,,,,,,,,,1928,,,,,,,,,2110,1285,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,640000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539500,3725 N BALDWIN ST,,,Portland,R241409,,,,,,,,,,1917,,,,,,,,,1856,970,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539500,580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585000,9101 N ALLEGHENY AVE,,,Portland,R245334,,,,,,,,,,1945,,,,,,,,,2045,1345,MLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000,585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469000,9014 N BERKELEY AVE,,,Portland,R248543,,,,,,,,,,1910,,,,,,,,,2185,1457,RMLS/MAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549900,469000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535000,10036 N MIDWAY AVE,,,Portland,R659160,,,,,,,,,,2015,,,,,,,,,1672,1100,Tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000,530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000,8229 N EDISON ST,,,Portland,R589960,,,,,,,,,,2007,,,,,,,,,2160,2160,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,510000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495000,9320 N SAINT JOHNS AVE,,,Portland,R228660,,,,,,,,,,1941,,,,,,,,,1628,828,relist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264900,7470 N Macrum AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,832,832,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,260200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300000,8860 N CHAUTAUQUA BLVD,,,Portland,R144110,,,,,,,,,,1968,,,,,,,,,1731,1731,appraisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,365000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399900,6922 N BANK ST,,,Portland,R151391,,,,,,,,,,1956,,,,,,,,,1008,1008,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460000,5029 N CECELIA ST,,,Portland,R547549,,,,,,,,,,2006,,,,,,,,,1749,1749,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000,466000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375000,9939 N SYRACUSE ST,,,Portland,R227243,,,,,,,,,,1959,,,,,,,,,910,910,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000,365000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440000,8727 N SEWARD AVE,,,Portland,R144104,,,,,,,,,,1962,,,,,,,,,960,960,TAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,442700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489900,9031 N Chicago AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1559,1355,BLD PLNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529900,489900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670000,9108 N CHAUTAUQUA BLVD,,,Portland,R242045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599000,9472 N TIOGA AVE,,,Portland,R245618,,,,,,,,,,1912,,,,,,,,,2448,1632,assessor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624900,5811 N BOWDOIN ST,,,Portland,R625108,,,,,,,,,,2010,,,,,,,,,2006,2006,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624900,605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219000,6912 N PHILADELPHIA AVE,,,Portland,R624232,,,,,,,,,,1970,,,,,,,,,734,734,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000,217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669000,3803 N KISKA ST,,,Portland,R144226,,,,,,,,,,1966,,,,,,,,,2772,1494,floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669000,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525000,9824 N SYRACUSE ST,,,Portland,R227192,,,,,,,,,,1911,,,,,,,,,2568,1784,SELLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399900,7903 N PORTSMOUTH AVE,,,Portland,R248744,,,,,,,,,,2024,,,,,,,,,884,884,Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449900,399900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,6727 N PRINCETON ST,,,Portland,R307535,,,,,,,,,,1915,,,,,,,,,1509,844,measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499500,7454 N WESTANNA AVE,,,Portland,R215276,,,,,,,,,,1927,,,,,,,,,1932,1164,PDXMAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509000,515000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434900,9027 N Chicago AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1554,1356,BLD PLNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529900,419000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264900,8476 N Willamette BLVD,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,759,759,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,266900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,8310 N DWIGHT AVE,,,Portland,R292423,,,,,,,,,,1910,,,,,,,,,1494,719,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,452500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
